locality_name,gazetted_locality_name,vicnames_id,ufi,pfi,source
WALPEUP,WALPEUP,103199,826549795,205407446,Victoria Locality Boundary layer (MapServer/2)
WALWA,WALWA,103200,468964951,205408050,Victoria Locality Boundary layer (MapServer/2)
WANALTA,WANALTA,103201,468965413,205408427,Victoria Locality Boundary layer (MapServer/2)
WANDANA HEIGHTS,WANDANA HEIGHTS,103202,728238644,205410252,Victoria Locality Boundary layer (MapServer/2)
WANDELLA,WANDELLA,103203,842441911,205408270,Victoria Locality Boundary layer (MapServer/2)
WANDILIGONG,WANDILIGONG,103204,847360194,205408620,Victoria Locality Boundary layer (MapServer/2)
WANDIN EAST,WANDIN EAST,103205,820278116,205409593,Victoria Locality Boundary layer (MapServer/2)
WANDIN NORTH,WANDIN NORTH,103206,820278104,205409939,Victoria Locality Boundary layer (MapServer/2)
WANDO BRIDGE,WANDO BRIDGE,103207,795436728,205408437,Victoria Locality Boundary layer (MapServer/2)
WANDO VALE,WANDO VALE,103208,795436730,205407993,Victoria Locality Boundary layer (MapServer/2)
WANDONG,WANDONG,103210,814063508,205409068,Victoria Locality Boundary layer (MapServer/2)
WANDOWN,WANDOWN,103211,468964774,205408094,Victoria Locality Boundary layer (MapServer/2)
WANGANDARY,WANGANDARY,103212,821620742,205408834,Victoria Locality Boundary layer (MapServer/2)
WANGARABELL,WANGARABELL,103213,468966084,205408680,Victoria Locality Boundary layer (MapServer/2)
WANGARATTA,WANGARATTA,103214,821620746,205408780,Victoria Locality Boundary layer (MapServer/2)
WANGARATTA SOUTH,WANGARATTA SOUTH,103215,821620748,205408679,Victoria Locality Boundary layer (MapServer/2)
WANGIE,WANGIE,103216,468964878,205408130,Victoria Locality Boundary layer (MapServer/2)
WANGOOM,WANGOOM,103217,798567251,205408866,Victoria Locality Boundary layer (MapServer/2)
WANNON,WANNON,103218,788052903,205408182,Victoria Locality Boundary layer (MapServer/2)
WANTIRNA,WANTIRNA,103219,855619814,205409933,Victoria Locality Boundary layer (MapServer/2)
WANTIRNA SOUTH,WANTIRNA SOUTH,103220,767125258,205409720,Victoria Locality Boundary layer (MapServer/2)
WARANGA,WARANGA,103221,815858171,205409104,Victoria Locality Boundary layer (MapServer/2)
WARANGA SHORES,WARANGA SHORES,103222,815858175,206412475,Victoria Locality Boundary layer (MapServer/2)
WARATAH BAY,WARATAH BAY,103223,812374117,205409889,Victoria Locality Boundary layer (MapServer/2)
WARBURTON,WARBURTON,103224,820278088,205407853,Victoria Locality Boundary layer (MapServer/2)
WAREEK,WAREEK,103225,835229253,205408309,Victoria Locality Boundary layer (MapServer/2)
WARGAN,WARGAN,103227,826549765,205407453,Victoria Locality Boundary layer (MapServer/2)
WARMUR,WARMUR,103228,468965010,205408001,Victoria Locality Boundary layer (MapServer/2)
WARNCOORT,WARNCOORT,103229,805745175,205408538,Victoria Locality Boundary layer (MapServer/2)
WARNE,WARNE,103230,550625608,205408198,Victoria Locality Boundary layer (MapServer/2)
WARNEET,WARNEET,103231,752636334,205410202,Victoria Locality Boundary layer (MapServer/2)
WARRABKOOK,WARRABKOOK,103232,798567204,205408448,Victoria Locality Boundary layer (MapServer/2)
WARRACKNABEAL,WARRACKNABEAL,103233,468965097,205407513,Victoria Locality Boundary layer (MapServer/2)
WARRAGUL,WARRAGUL,103234,872698158,205408631,Victoria Locality Boundary layer (MapServer/2)
WARRAGUL SOUTH,WARRAGUL SOUTH,103235,808851402,205409245,Victoria Locality Boundary layer (MapServer/2)
WARRAGUL WEST,WARRAGUL WEST,103236,808851399,205410133,Victoria Locality Boundary layer (MapServer/2)
WARRAK,WARRAK,103237,810845960,205408405,Victoria Locality Boundary layer (MapServer/2)
WARRANDYTE,WARRANDYTE,103238,716500689,205409597,Victoria Locality Boundary layer (MapServer/2)
WARRANDYTE SOUTH,WARRANDYTE SOUTH,103239,857596571,205410125,Victoria Locality Boundary layer (MapServer/2)
WARRANWOOD,WARRANWOOD,103240,857596574,205410227,Victoria Locality Boundary layer (MapServer/2)
WARRAYURE,WARRAYURE,103241,788052912,205409043,Victoria Locality Boundary layer (MapServer/2)
WARRENBAYNE,WARRENBAYNE,103242,569518924,205407865,Victoria Locality Boundary layer (MapServer/2)
WARRENHEIP,WARRENHEIP,103243,829328755,205409748,Victoria Locality Boundary layer (MapServer/2)
WARRENMANG,WARRENMANG,103245,835229260,205407825,Victoria Locality Boundary layer (MapServer/2)
WARRION,WARRION,103246,805745168,205409036,Victoria Locality Boundary layer (MapServer/2)
WARRNAMBOOL,WARRNAMBOOL,103248,865944262,205408457,Victoria Locality Boundary layer (MapServer/2)
WARROCK,WARROCK,103249,795436729,205408210,Victoria Locality Boundary layer (MapServer/2)
WARRONG,WARRONG,103250,798567226,205408356,Victoria Locality Boundary layer (MapServer/2)
WARTOOK,WARTOOK,103251,840422606,205407855,Victoria Locality Boundary layer (MapServer/2)
WATCHEM,WATCHEM,103253,468965058,205407954,Victoria Locality Boundary layer (MapServer/2)
WATCHEM WEST,WATCHEM WEST,103254,468965072,205408604,Victoria Locality Boundary layer (MapServer/2)
WATCHUPGA,WATCHUPGA,103255,468964894,205407927,Victoria Locality Boundary layer (MapServer/2)
WATERFORD PARK,WATERFORD PARK,103256,814063507,205410398,Victoria Locality Boundary layer (MapServer/2)
WATERHOLES,WATERHOLES,103257,468966370,205409368,Victoria Locality Boundary layer (MapServer/2)
WATERLOO,WATERLOO,103258,835229269,205408495,Victoria Locality Boundary layer (MapServer/2)
WATERWAYS,WATERWAYS,103259,761136272,205410290,Victoria Locality Boundary layer (MapServer/2)
WATSONIA,WATSONIA,103260,875319016,205410274,Victoria Locality Boundary layer (MapServer/2)
WATSONIA NORTH,WATSONIA NORTH,103261,706500146,205410334,Victoria Locality Boundary layer (MapServer/2)
WATSONS CREEK,WATSONS CREEK,103262,698493591,205410309,Victoria Locality Boundary layer (MapServer/2)
WATTLE BANK,WATTLE BANK,103263,804193138,205409650,Victoria Locality Boundary layer (MapServer/2)
WATTLE CREEK,WATTLE CREEK,103265,468965720,205409521,Victoria Locality Boundary layer (MapServer/2)
WATTLE FLAT,WATTLE FLAT,103266,831486761,205409815,Victoria Locality Boundary layer (MapServer/2)
WATTLE GLEN,WATTLE GLEN,103269,698493590,205409897,Victoria Locality Boundary layer (MapServer/2)
WATTLE HILL,WATTLE HILL,103270,810305720,205409827,Victoria Locality Boundary layer (MapServer/2)
WAUBRA,WAUBRA,103273,835229266,205408337,Victoria Locality Boundary layer (MapServer/2)
WAURN PONDS,WAURN PONDS,103274,796758809,205409530,Victoria Locality Boundary layer (MapServer/2)
WAYGARA,WAYGARA,103275,468966530,205408982,Victoria Locality Boundary layer (MapServer/2)
WEATHERBOARD,WEATHERBOARD,103276,829328721,205409681,Victoria Locality Boundary layer (MapServer/2)
WEDDERBURN,WEDDERBURN,103277,835229216,205407620,Victoria Locality Boundary layer (MapServer/2)
WEDDERBURN JUNCTION,WEDDERBURN JUNCTION,103278,835229219,205408747,Victoria Locality Boundary layer (MapServer/2)
WEE WEE RUP,WEE WEE RUP,103279,468964928,205409627,Victoria Locality Boundary layer (MapServer/2)
WEEAPROINAH,WEEAPROINAH,103280,805745220,205409791,Victoria Locality Boundary layer (MapServer/2)
WEERING,WEERING,103281,805745158,205408283,Victoria Locality Boundary layer (MapServer/2)
WEERITE,WEERITE,103282,810305658,205408325,Victoria Locality Boundary layer (MapServer/2)
WEHLA,WEHLA,103283,835229234,205408053,Victoria Locality Boundary layer (MapServer/2)
WEIR VIEWS,WEIR VIEWS,123253,791830808,425641783,Victoria Locality Boundary layer (MapServer/2)
WELLSFORD,WELLSFORD,103284,824742263,205408428,Victoria Locality Boundary layer (MapServer/2)
WELSHMANS REEF,WELSHMANS REEF,103285,841274366,205409157,Victoria Locality Boundary layer (MapServer/2)
WELSHPOOL,WELSHPOOL,103286,812374102,205408561,Victoria Locality Boundary layer (MapServer/2)
WEMEN,WEMEN,103287,826549788,205408018,Victoria Locality Boundary layer (MapServer/2)
WENDOUREE,WENDOUREE,103288,829328738,205409874,Victoria Locality Boundary layer (MapServer/2)
WENSLEYDALE,WENSLEYDALE,103289,796758825,205408214,Victoria Locality Boundary layer (MapServer/2)
WENTWORTH,WENTWORTH,103290,468965951,205407740,Victoria Locality Boundary layer (MapServer/2)
WERNETH,WERNETH,103292,810305638,205407687,Victoria Locality Boundary layer (MapServer/2)
WERONA,WERONA,103294,468965945,205408942,Victoria Locality Boundary layer (MapServer/2)
WERRIBEE,WERRIBEE,103295,772162560,205408799,Victoria Locality Boundary layer (MapServer/2)
WERRIBEE SOUTH,WERRIBEE SOUTH,103296,772162563,205409004,Victoria Locality Boundary layer (MapServer/2)
WERRIMULL,WERRIMULL,103297,826549782,205407421,Victoria Locality Boundary layer (MapServer/2)
WESBURN,WESBURN,103298,820278097,205408895,Victoria Locality Boundary layer (MapServer/2)
WEST BENDIGO,WEST BENDIGO,103299,824742282,205410299,Victoria Locality Boundary layer (MapServer/2)
WEST CREEK,WEST CREEK,103300,804193135,205409537,Victoria Locality Boundary layer (MapServer/2)
WEST FOOTSCRAY,WEST FOOTSCRAY,103301,757898578,205410163,Victoria Locality Boundary layer (MapServer/2)
WEST MELBOURNE,WEST MELBOURNE,103302,857371264,205410013,Victoria Locality Boundary layer (MapServer/2)
WEST WODONGA,WEST WODONGA,103303,817075003,205408811,Victoria Locality Boundary layer (MapServer/2)
WESTBURY,WESTBURY,103304,808851390,205409516,Victoria Locality Boundary layer (MapServer/2)
WESTBY,WESTBY,103305,468964875,205409483,Victoria Locality Boundary layer (MapServer/2)
WESTMEADOWS,WESTMEADOWS,103306,869805147,205410094,Victoria Locality Boundary layer (MapServer/2)
WESTMERE,WESTMERE,103307,537535782,205408188,Victoria Locality Boundary layer (MapServer/2)
WHANREGARWEN,WHANREGARWEN,103308,806917035,205408297,Victoria Locality Boundary layer (MapServer/2)
WHARPARILLA,WHARPARILLA,103309,468965013,205408276,Victoria Locality Boundary layer (MapServer/2)
WHEATSHEAF,WHEATSHEAF,103310,831486720,205409268,Victoria Locality Boundary layer (MapServer/2)
WHEELERS HILL,WHEELERS HILL,103311,856190244,205409840,Victoria Locality Boundary layer (MapServer/2)
WHIPSTICK,WHIPSTICK,103312,824742253,205409402,Victoria Locality Boundary layer (MapServer/2)
WHIRILY,WHIRILY,103313,557068913,205407835,Victoria Locality Boundary layer (MapServer/2)
WHITE HILLS,WHITE HILLS,103314,824742273,205410095,Victoria Locality Boundary layer (MapServer/2)
WHITEHEADS CREEK,WHITEHEADS CREEK,103315,814063473,205407820,Victoria Locality Boundary layer (MapServer/2)
WHITELAW,WHITELAW,103316,812374062,205410129,Victoria Locality Boundary layer (MapServer/2)
WHITFIELD,WHITFIELD,103317,468965525,205408564,Victoria Locality Boundary layer (MapServer/2)
WHITLANDS,WHITLANDS,103318,468965580,205408496,Victoria Locality Boundary layer (MapServer/2)
WHITTINGTON,WHITTINGTON,103319,728238645,205410327,Victoria Locality Boundary layer (MapServer/2)
WHITTLESEA,WHITTLESEA,103320,814063514,205408013,Victoria Locality Boundary layer (MapServer/2)
WHOOREL,WHOOREL,103321,805745189,205409548,Victoria Locality Boundary layer (MapServer/2)
WHOROULY,WHOROULY,103322,569187646,205408725,Victoria Locality Boundary layer (MapServer/2)
WHOROULY EAST,WHOROULY EAST,103323,569187647,205409531,Victoria Locality Boundary layer (MapServer/2)
WHOROULY SOUTH,WHOROULY SOUTH,103324,468965396,205408212,Victoria Locality Boundary layer (MapServer/2)
WHROO,WHROO,103325,815858187,205407763,Victoria Locality Boundary layer (MapServer/2)
WICKLIFFE,WICKLIFFE,103327,468966374,205407710,Victoria Locality Boundary layer (MapServer/2)
WILBY,WILBY,103328,468965049,205407978,Victoria Locality Boundary layer (MapServer/2)
WILD DOG VALLEY,WILD DOG VALLEY,103329,812374043,205409738,Victoria Locality Boundary layer (MapServer/2)
WILDWOOD,WILDWOOD,103330,876066618,205408884,Victoria Locality Boundary layer (MapServer/2)
WILKUR,WILKUR,103331,468964979,205407651,Victoria Locality Boundary layer (MapServer/2)
WILLANGIE,WILLANGIE,103333,468964883,205407669,Victoria Locality Boundary layer (MapServer/2)
WILLATOOK,WILLATOOK,103334,798567221,205408469,Victoria Locality Boundary layer (MapServer/2)
WILLAURA,WILLAURA,103335,468966138,205407450,Victoria Locality Boundary layer (MapServer/2)
WILLAURA NORTH,WILLAURA NORTH,103336,468966067,205407959,Victoria Locality Boundary layer (MapServer/2)
WILLENABRINA,WILLENABRINA,103337,468964993,205407896,Victoria Locality Boundary layer (MapServer/2)
WILLIAMS LANDING,WILLIAMS LANDING,103338,772162556,209747025,Victoria Locality Boundary layer (MapServer/2)
WILLIAMSTOWN,WILLIAMSTOWN,103339,693473781,205410046,Victoria Locality Boundary layer (MapServer/2)
WILLIAMSTOWN NORTH,WILLIAMSTOWN NORTH,103340,693473780,205410310,Victoria Locality Boundary layer (MapServer/2)
WILLOW GROVE,WILLOW GROVE,103341,808851367,205408344,Victoria Locality Boundary layer (MapServer/2)
WILLOWMAVIN,WILLOWMAVIN,103342,857824966,205408574,Victoria Locality Boundary layer (MapServer/2)
WILLOWVALE,WILLOWVALE,103343,810305632,205409237,Victoria Locality Boundary layer (MapServer/2)
WILLUNG,WILLUNG,103344,536182528,205408342,Victoria Locality Boundary layer (MapServer/2)
WILLUNG SOUTH,WILLUNG SOUTH,103345,468967356,205407964,Victoria Locality Boundary layer (MapServer/2)
WILSONS HILL,WILSONS HILL,103346,824742270,205409481,Victoria Locality Boundary layer (MapServer/2)
WILSONS PROMONTORY,WILSONS PROMONTORY,103347,812374116,205407445,Victoria Locality Boundary layer (MapServer/2)
WIMBLEDON HEIGHTS,WIMBLEDON HEIGHTS,103348,804193121,205410389,Victoria Locality Boundary layer (MapServer/2)
WINCHELSEA,WINCHELSEA,103350,805745165,205407556,Victoria Locality Boundary layer (MapServer/2)
WINCHELSEA SOUTH,WINCHELSEA SOUTH,103351,796758823,205408943,Victoria Locality Boundary layer (MapServer/2)
WINDERMERE,WINDERMERE,103352,829328725,205408875,Victoria Locality Boundary layer (MapServer/2)
WINDSOR,WINDSOR,103353,743233300,205410356,Victoria Locality Boundary layer (MapServer/2)
WINGAN RIVER,WINGAN RIVER,103355,468966210,205407424,Victoria Locality Boundary layer (MapServer/2)
WINGEEL,WINGEEL,103357,805745156,205408498,Victoria Locality Boundary layer (MapServer/2)
WINJALLOK,WINJALLOK,103358,468965617,205408817,Victoria Locality Boundary layer (MapServer/2)
WINLATON,WINLATON,103359,468964850,205409141,Victoria Locality Boundary layer (MapServer/2)
WINNAMBOOL,WINNAMBOOL,103360,826549794,205408012,Victoria Locality Boundary layer (MapServer/2)
WINNAP,WINNAP,103361,795436758,205408011,Victoria Locality Boundary layer (MapServer/2)
WINNINDOO,WINNINDOO,103362,832994345,205408384,Victoria Locality Boundary layer (MapServer/2)
WINSLOW,WINSLOW,103363,880272541,205408900,Victoria Locality Boundary layer (MapServer/2)
WINTER VALLEY,WINTER VALLEY,122907,829328761,423611986,Victoria Locality Boundary layer (MapServer/2)
WINTON,WINTON,103364,849561994,205409042,Victoria Locality Boundary layer (MapServer/2)
WINTON NORTH,WINTON NORTH,103365,849561992,205408068,Victoria Locality Boundary layer (MapServer/2)
WIRRATE,WIRRATE,103366,468965550,205408477,Victoria Locality Boundary layer (MapServer/2)
WISELEIGH,WISELEIGH,103367,836975017,205409774,Victoria Locality Boundary layer (MapServer/2)
WODONGA,WODONGA,103368,817075004,205408997,Victoria Locality Boundary layer (MapServer/2)
WOLLERT,WOLLERT,103369,722909625,205408619,Victoria Locality Boundary layer (MapServer/2)
WOMBAT CREEK,WOMBAT CREEK,103370,468966528,205408208,Victoria Locality Boundary layer (MapServer/2)
WOMBELANO,WOMBELANO,103371,468965726,205407839,Victoria Locality Boundary layer (MapServer/2)
WON WRON,WON WRON,103372,832994356,205407780,Victoria Locality Boundary layer (MapServer/2)
WONGA,WONGA,103373,812374096,205409704,Victoria Locality Boundary layer (MapServer/2)
WONGA PARK,WONGA PARK,103374,820278096,205409407,Victoria Locality Boundary layer (MapServer/2)
WONGARRA,WONGARRA,103377,805745224,205408971,Victoria Locality Boundary layer (MapServer/2)
WONGUNGARRA,WONGUNGARRA,103379,468965889,205407444,Victoria Locality Boundary layer (MapServer/2)
WONNANGATTA,WONNANGATTA,103380,468965809,205407680,Victoria Locality Boundary layer (MapServer/2)
WONTHAGGI,WONTHAGGI,103381,804193144,205408661,Victoria Locality Boundary layer (MapServer/2)
WONWONDAH,WONWONDAH,103382,468965650,205407733,Victoria Locality Boundary layer (MapServer/2)
WONYIP,WONYIP,103384,812374078,205409027,Victoria Locality Boundary layer (MapServer/2)
WOOD WOOD,WOOD WOOD,103385,509407415,205409876,Victoria Locality Boundary layer (MapServer/2)
WOODEND,WOODEND,103386,839445909,205408354,Victoria Locality Boundary layer (MapServer/2)
WOODEND NORTH,WOODEND NORTH,103387,839445907,205409617,Victoria Locality Boundary layer (MapServer/2)
WOODFIELD,WOODFIELD,103388,858016798,205408798,Victoria Locality Boundary layer (MapServer/2)
WOODFORD,WOODFORD,103390,798567252,205409890,Victoria Locality Boundary layer (MapServer/2)
WOODGLEN,WOODGLEN,103391,516571493,205409606,Victoria Locality Boundary layer (MapServer/2)
WOODHOUSE,WOODHOUSE,103392,798567186,205408452,Victoria Locality Boundary layer (MapServer/2)
WOODLEIGH,WOODLEIGH,103393,804193098,205409124,Victoria Locality Boundary layer (MapServer/2)
WOODS POINT,WOODS POINT,103394,820278073,205407428,Victoria Locality Boundary layer (MapServer/2)
WOODSIDE,WOODSIDE,103397,832994357,205407533,Victoria Locality Boundary layer (MapServer/2)
WOODSIDE BEACH,WOODSIDE BEACH,103398,468967605,205410017,Victoria Locality Boundary layer (MapServer/2)
WOODSIDE NORTH,WOODSIDE NORTH,103399,468967505,205410032,Victoria Locality Boundary layer (MapServer/2)
WOODSTOCK,WOODSTOCK,103400,713612004,205409154,Victoria Locality Boundary layer (MapServer/2)
WOODSTOCK ON LODDON,WOODSTOCK ON LODDON,103401,824742271,205408807,Victoria Locality Boundary layer (MapServer/2)
WOODSTOCK WEST,WOODSTOCK WEST,103402,468965600,205408954,Victoria Locality Boundary layer (MapServer/2)
WOODVALE,WOODVALE,103403,824742252,205408300,Victoria Locality Boundary layer (MapServer/2)
WOOL WOOL,WOOL WOOL,103404,810305657,205408236,Victoria Locality Boundary layer (MapServer/2)
WOOLAMAI,WOOLAMAI,103406,804193120,205409005,Victoria Locality Boundary layer (MapServer/2)
WOOLENOOK,WOOLENOOK,103407,468966429,205408535,Victoria Locality Boundary layer (MapServer/2)
WOOLSHED FLAT,WOOLSHED FLAT,103408,835229209,205408921,Victoria Locality Boundary layer (MapServer/2)
WOOLSTHORPE,WOOLSTHORPE,103409,798567216,205407581,Victoria Locality Boundary layer (MapServer/2)
WOOMELANG,WOOMELANG,103410,468964874,205407586,Victoria Locality Boundary layer (MapServer/2)
WOORAGEE,WOORAGEE,103411,468965173,205408129,Victoria Locality Boundary layer (MapServer/2)
WOORARRA EAST,WOORARRA EAST,103412,812374097,205409836,Victoria Locality Boundary layer (MapServer/2)
WOORARRA WEST,WOORARRA WEST,103414,812374094,205409936,Victoria Locality Boundary layer (MapServer/2)
WOOREEN,WOOREEN,104457,812374047,218227369,Victoria Locality Boundary layer (MapServer/2)
