locality_name,gazetted_locality_name,vicnames_id,ufi,pfi,has_public_parking_data,parking_entity_count,source_owner_count,source_dataset_count,source_owners,source_datasets
BRIT BRIT,BRIT BRIT,100505,788052876,205408151,False,0,0,0,,
BROADFORD,BROADFORD,100506,814063490,205408017,False,0,0,0,,
BROADLANDS,BROADLANDS,100507,853633158,205409500,False,0,0,0,,
BROADMEADOWS,BROADMEADOWS,100508,782291778,205409926,False,0,0,0,,
BROADWATER,BROADWATER,100509,798567218,205408272,False,0,0,0,,
BRODRIBB RIVER,BRODRIBB RIVER,100510,561408938,205408292,False,0,0,0,,
BROKEN CREEK,BROKEN CREEK,100511,535917844,205409444,False,0,0,0,,
BROMLEY,BROMLEY,100512,843399941,205409580,False,0,0,0,,
BROOKFIELD,BROOKFIELD,100513,857413524,205409826,False,0,0,0,,
BROOKLYN,BROOKLYN,100515,772162549,205410052,False,0,0,0,,
BROOKVILLE,BROOKVILLE,100516,468966020,205407661,False,0,0,0,,
BROOMFIELD,BROOMFIELD,100517,831486738,205409891,False,0,0,0,,
BROUGHTON,BROUGHTON,100518,468965044,205407744,False,0,0,0,,
BROWN HILL,BROWN HILL,100520,829328743,205409976,False,0,0,0,,
BROWNS PLAINS,BROWNS PLAINS,100521,842441921,205408652,False,0,0,0,,
BRUARONG,BRUARONG,100522,468965279,205408853,False,0,0,0,,
BRUCKNELL,BRUCKNELL,100523,810305698,205409039,False,0,0,0,,
BRUMBY,BRUMBY,100525,468965695,205407436,False,0,0,0,,
BRUNSWICK,BRUNSWICK,100526,858988769,205410088,True,5,1,1,City of Melbourne,On-street Parking Bays
BRUNSWICK EAST,BRUNSWICK EAST,100527,777758955,205410278,False,0,0,0,,
BRUNSWICK WEST,BRUNSWICK WEST,100528,858988768,205410211,True,30,1,1,City of Melbourne,On-street Parking Bays
BRUTHEN,BRUTHEN,100529,836975014,205408396,False,0,0,0,,
BUANGOR,BUANGOR,100530,835229268,205407815,False,0,0,0,,
BUCHAN,BUCHAN,100532,836975004,205407458,False,0,0,0,,
BUCHAN SOUTH,BUCHAN SOUTH,100533,836975007,205407457,False,0,0,0,,
BUCKLAND,BUCKLAND,100534,498522645,205407473,False,0,0,0,,
BUCKLEY,BUCKLEY,100535,796758808,205408545,False,0,0,0,,
BUCKLEY SWAMP,BUCKLEY SWAMP,100536,788052927,205409196,False,0,0,0,,
BUCKRABANYULE,BUCKRABANYULE,100537,847360173,205407748,False,0,0,0,,
BUDGEE BUDGEE,BUDGEE BUDGEE,100539,468966229,205408303,False,0,0,0,,
BUDGEREE,BUDGEREE,100540,800701854,205408810,False,0,0,0,,
BUDGERUM EAST,BUDGERUM EAST,100541,468964896,205409562,False,0,0,0,,
BUFFALO,BUFFALO,100542,812374103,205407988,False,0,0,0,,
BUFFALO RIVER,BUFFALO RIVER,100543,847360191,205408211,False,0,0,0,,
BULART,BULART,100544,788052891,205407679,False,0,0,0,,
BULDAH,BULDAH,100545,468965892,205407599,False,0,0,0,,
BULGA,BULGA,100546,468964825,205408497,False,0,0,0,,
BULGANA,BULGANA,100547,468965837,205408131,False,0,0,0,,
BULLA,BULLA,100548,782291766,205409055,False,0,0,0,,
BULLAHARRE,BULLAHARRE,100549,810305685,205409978,False,0,0,0,,
BULLAROOK,BULLAROOK,100551,831486764,205409425,False,0,0,0,,
BULLARTO,BULLARTO,100552,831486734,205409618,False,0,0,0,,
BULLARTO SOUTH,BULLARTO SOUTH,100553,831486749,205409386,False,0,0,0,,
BULLEEN,BULLEEN,100555,857596572,205410009,False,0,0,0,,
BULLENGAROOK,BULLENGAROOK,100556,839445916,205408372,False,0,0,0,,
BULLIOH,BULLIOH,100557,468965068,205408280,False,0,0,0,,
BULLUMWAAL,BULLUMWAAL,100558,468966343,205407982,False,0,0,0,,
BULN BULN,BULN BULN,100559,808851376,205409523,False,0,0,0,,
BULN BULN EAST,BULN BULN EAST,100560,808851369,205409337,False,0,0,0,,
BUMBERRAH,BUMBERRAH,100561,836975034,205410169,False,0,0,0,,
BUNBARTHA,BUNBARTHA,100562,815858115,205408436,False,0,0,0,,
BUNDALAGUAH,BUNDALAGUAH,100563,543035750,205409222,False,0,0,0,,
BUNDALONG,BUNDALONG,100564,468964996,205408430,False,0,0,0,,
BUNDALONG SOUTH,BUNDALONG SOUTH,100565,468965036,205409152,False,0,0,0,,
BUNDARA,BUNDARA,100566,468965708,205407921,False,0,0,0,,
BUNDING,BUNDING,100567,802469047,205409382,False,0,0,0,,
BUNDOORA,BUNDOORA,100568,857596564,205409609,False,0,0,0,,
BUNG BONG,BUNG BONG,100571,468965804,205408289,False,0,0,0,,
BUNGADOR,BUNGADOR,100573,810305694,205409025,False,0,0,0,,
BUNGAL,BUNGAL,100574,802469077,205408673,False,0,0,0,,
BUNGALALLY,BUNGALALLY,100575,830094931,205408195,False,0,0,0,,
BUNGAREE,BUNGAREE,100576,802469052,205409352,False,0,0,0,,
BUNGEET,BUNGEET,100577,468965179,205409535,False,0,0,0,,
BUNGEET WEST,BUNGEET WEST,100578,468965217,205408737,False,0,0,0,,
BUNGIL,BUNGIL,100579,468965005,205408099,False,0,0,0,,
BUNGULUKE,BUNGULUKE,100580,847360164,205407981,False,0,0,0,,
BUNINYONG,BUNINYONG,100581,829328775,205409317,False,0,0,0,,
BUNKERS HILL,BUNKERS HILL,100583,829328757,205409763,False,0,0,0,,
BUNYIP,BUNYIP,100584,808851377,205409371,False,0,0,0,,
BUNYIP NORTH,BUNYIP NORTH,100585,763860801,205409612,False,0,0,0,,
BURAGWONDUC,BURAGWONDUC,100586,468966152,205407782,False,0,0,0,,
BURKES BRIDGE,BURKES BRIDGE,100587,468964915,205409133,False,0,0,0,,
BURKES FLAT,BURKES FLAT,100588,835229239,205408881,False,0,0,0,,
BURNBANK,BURNBANK,100589,468965926,205408797,False,0,0,0,,
BURNEWANG,BURNEWANG,100590,824742241,205409165,False,0,0,0,,
BURNLEY,BURNLEY,100591,857596581,205410353,False,0,0,0,,
BURNSIDE,BURNSIDE,100592,791830813,205410079,False,0,0,0,,
BURNSIDE HEIGHTS,BURNSIDE HEIGHTS,100593,791830810,205745570,False,0,0,0,,
BURRAMBOOT,BURRAMBOOT,100594,468965366,206411701,False,0,0,0,,
BURRAMINE,BURRAMINE,100595,838124768,205408014,False,0,0,0,,
BURRAMINE SOUTH,BURRAMINE SOUTH,100596,468965017,205408748,False,0,0,0,,
BURROWYE,BURROWYE,100597,543035744,205408318,False,0,0,0,,
BURRUMBEET,BURRUMBEET,100598,835229278,205408175,False,0,0,0,,
BURWOOD,BURWOOD,100601,873205679,205410028,False,0,0,0,,
BURWOOD EAST,BURWOOD EAST,100602,875096157,205410131,False,0,0,0,,
BUSHFIELD,BUSHFIELD,100604,798567256,205409843,False,0,0,0,,
BUSHY PARK,BUSHY PARK,100605,468966764,205409552,False,0,0,0,,
BUTCHERS RIDGE,BUTCHERS RIDGE,100606,468965968,205409123,False,0,0,0,,
BUXTON,BUXTON,100607,806917052,205408521,False,0,0,0,,
BYADUK,BYADUK,100610,798567201,205407917,False,0,0,0,,
BYADUK NORTH,BYADUK NORTH,100611,795436756,205407889,False,0,0,0,,
BYAWATHA,BYAWATHA,100612,821620739,205408125,False,0,0,0,,
BYLANDS,BYLANDS,100614,814063509,205408901,False,0,0,0,,
BYRNESIDE,BYRNESIDE,100615,815858153,205409101,False,0,0,0,,
CABARITA,CABARITA,100616,826549774,205410057,False,0,0,0,,
CABBAGE TREE,CABBAGE TREE,100617,831486759,205409856,False,0,0,0,,
CABBAGE TREE CREEK,CABBAGE TREE CREEK,100618,561408937,205407508,False,0,0,0,,
CADELLO,CADELLO,100619,839445905,205409981,False,0,0,0,,
CAIRNLEA,CAIRNLEA,100620,697028430,205410115,False,0,0,0,,
CALDER PARK,CALDER PARK,100621,791830788,205410247,False,0,0,0,,
CALDERMEADE,CALDERMEADE,100622,763860826,205408876,False,0,0,0,,
CALIFORNIA GULLY,CALIFORNIA GULLY,100623,824742277,205410170,False,0,0,0,,
CALIVIL,CALIVIL,100624,517949154,205407821,False,0,0,0,,
CALLAWADDA,CALLAWADDA,100625,468965583,205407824,False,0,0,0,,
CALLIGNEE,CALLIGNEE,100626,837408056,205408864,False,0,0,0,,
CALLIGNEE NORTH,CALLIGNEE NORTH,100627,837408057,205409169,False,0,0,0,,
CALLIGNEE SOUTH,CALLIGNEE SOUTH,100628,800701850,208040037,False,0,0,0,,
CALROSSIE,CALROSSIE,100629,832994360,205410010,False,0,0,0,,
CALULU,CALULU,100630,836975028,205409312,False,0,0,0,,
CAMBARVILLE,CAMBARVILLE,100631,820278074,205407469,False,0,0,0,,
CAMBERWELL,CAMBERWELL,100632,875096154,205409959,False,0,0,0,,
CAMBRIAN HILL,CAMBRIAN HILL,100633,829328774,205409832,False,0,0,0,,
CAMPBELLFIELD,CAMPBELLFIELD,100634,857596561,205409758,False,0,0,0,,
CAMPBELLS BRIDGE,CAMPBELLS BRIDGE,100635,840422605,205408065,False,0,0,0,,
CAMPBELLS CREEK,CAMPBELLS CREEK,100636,841274374,205409370,False,0,0,0,,
CAMPBELLS FOREST,CAMPBELLS FOREST,100637,824742250,205408480,False,0,0,0,,
CAMPBELLTOWN,CAMPBELLTOWN,100639,468965907,205408364,False,0,0,0,,
CAMPERDOWN,CAMPERDOWN,100641,810305661,205408346,False,0,0,0,,
CANADIAN,CANADIAN,100642,829328764,205409956,False,0,0,0,,
CANARY ISLAND,CANARY ISLAND,100643,468964969,205408593,False,0,0,0,,
CANIAMBO,CANIAMBO,100644,815858160,205408057,False,0,0,0,,
CANN RIVER,CANN RIVER,100645,547414602,205407965,False,0,0,0,,
CANNIE,CANNIE,100646,468964892,205407910,False,0,0,0,,
CANNONS CREEK,CANNONS CREEK,100647,752636332,205409940,False,0,0,0,,
CANNUM,CANNUM,100648,468965133,205407873,False,0,0,0,,
CANTERBURY,CANTERBURY,100649,736755537,205410215,False,0,0,0,,
CAPE BRIDGEWATER,CAPE BRIDGEWATER,100650,795436784,205408267,False,0,0,0,,
CAPE CLEAR,CAPE CLEAR,100651,792936263,205409234,False,0,0,0,,
CAPE CONRAN,CAPE CONRAN,100652,468966623,205409717,False,0,0,0,,
CAPE OTWAY,CAPE OTWAY,100653,805745235,205408222,False,0,0,0,,
CAPE PATERSON,CAPE PATERSON,100654,804193145,205409652,False,0,0,0,,
CAPE SCHANCK,CAPE SCHANCK,100655,776340625,205409149,False,0,0,0,,
CAPE WOOLAMAI,CAPE WOOLAMAI,100656,804193133,205410031,False,0,0,0,,
CAPEL SOUND,CAPEL SOUND,102652,858458124,205410061,False,0,0,0,,
CAPELS CROSSING,CAPELS CROSSING,100657,523418400,205408388,False,0,0,0,,
CARAG CARAG,CARAG CARAG,100658,552285631,206412203,False,0,0,0,,
CARALULUP,CARALULUP,100659,468965915,205409586,False,0,0,0,,
CARAMUT,CARAMUT,100660,798567194,205407523,False,0,0,0,,
CARAPOOEE,CARAPOOEE,100662,468965496,205408320,False,0,0,0,,
CARAPOOEE WEST,CARAPOOEE WEST,100663,468965498,205408709,False,0,0,0,,
CARAPOOK,CARAPOOK,100665,795436732,205408275,False,0,0,0,,
CARBOOR,CARBOOR,100666,468965425,205407900,False,0,0,0,,
CARDIGAN,CARDIGAN,100667,829328735,205408812,False,0,0,0,,
CARDIGAN VILLAGE,CARDIGAN VILLAGE,100668,829328736,205410370,False,0,0,0,,
CARDINIA,CARDINIA,100669,763860809,205409286,False,0,0,0,,
CARDROSS,CARDROSS,100670,826549780,205408894,False,0,0,0,,
CARGERIE,CARGERIE,100671,802469098,205409343,False,0,0,0,,
CARINA,CARINA,100672,826549803,205407640,False,0,0,0,,
CARINGAL,CARINGAL,100673,808851345,205408351,False,0,0,0,,
CARISBROOK,CARISBROOK,100674,845388120,205407933,False,0,0,0,,
CARLISLE RIVER,CARLISLE RIVER,100676,810305705,205407644,False,0,0,0,,
CARLSRUHE,CARLSRUHE,100678,839445901,205408845,False,0,0,0,,
CARLTON,CARLTON,100679,777758965,205410314,True,4238,1,3,City of Melbourne,On-street Parking Bay Sensors | On-street Parking Bays | Parking zones linked to street segments
CARLTON NORTH,CARLTON NORTH,100681,857596577,205410302,True,507,1,2,City of Melbourne,On-street Parking Bays | Parking zones linked to street segments
CARLYLE,CARLYLE,100682,842441918,205409029,False,0,0,0,,
CARNEGIE,CARNEGIE,100683,875096158,205410167,False,0,0,0,,
CARNGHAM,CARNGHAM,100684,829328741,205408484,False,0,0,0,,
CAROLINE SPRINGS,CAROLINE SPRINGS,100685,791830802,205409955,False,0,0,0,,
CARPENDEIT,CARPENDEIT,100687,810305690,205408815,False,0,0,0,,
CARRAJUNG,CARRAJUNG,100688,536811780,205408941,False,0,0,0,,
CARRAJUNG LOWER,CARRAJUNG LOWER,100689,468967446,205408914,False,0,0,0,,
CARRAJUNG SOUTH,CARRAJUNG SOUTH,100690,468967464,205409672,False,0,0,0,,
CARRANBALLAC,CARRANBALLAC,100692,810305624,205407936,False,0,0,0,,
CARRON,CARRON,100693,468965164,205408952,False,0,0,0,,
CARRUM,CARRUM,100694,785173874,205410325,False,0,0,0,,
CARRUM DOWNS,CARRUM DOWNS,100695,812633161,205409494,False,0,0,0,,
CARWARP,CARWARP,100696,826549783,205407425,False,0,0,0,,
CASHMORE,CASHMORE,100697,795436786,205409012,False,0,0,0,,
CASSILIS,CASSILIS,100698,468965927,205409767,False,0,0,0,,
CASTELLA,CASTELLA,100699,820278072,205409520,False,0,0,0,,
CASTERTON,CASTERTON,100700,795436736,205407587,False,0,0,0,,
CASTLE CREEK,CASTLE CREEK,100701,817075015,205409577,False,0,0,0,,
CASTLE DONNINGTON,CASTLE DONNINGTON,100702,831486703,205408774,False,0,0,0,,
CASTLEMAINE,CASTLEMAINE,100703,841274364,205409496,False,0,0,0,,
CATANI,CATANI,100704,808851401,205409110,False,0,0,0,,
CATHCART,CATHCART,100705,810845961,205409083,False,0,0,0,,
CATHKIN,CATHKIN,100706,806917030,205409390,False,0,0,0,,
CATUMNAL,CATUMNAL,100707,835229198,205408841,False,0,0,0,,
CAULFIELD,CAULFIELD,100708,739400809,205410332,False,0,0,0,,
CAULFIELD EAST,CAULFIELD EAST,100709,739400807,205410345,False,0,0,0,,
CAULFIELD NORTH,CAULFIELD NORTH,100710,743233304,205410138,False,0,0,0,,
CAULFIELD SOUTH,CAULFIELD SOUTH,100711,739400813,205410204,False,0,0,0,,
CAVEAT,CAVEAT,100712,806917014,205408524,False,0,0,0,,
CAVENDISH,CAVENDISH,100713,788052882,205407521,False,0,0,0,,
CERES,CERES,100714,796758806,205409754,False,0,0,0,,
CHADSTONE,CHADSTONE,100715,756167890,205410219,False,0,0,0,,
CHANDLERS CREEK,CHANDLERS CREEK,100716,468965948,205407466,False,0,0,0,,
CHAPEL FLAT,CHAPEL FLAT,100717,831486763,205410076,False,0,0,0,,
CHAPPLE VALE,CHAPPLE VALE,100718,810305714,205408308,False,0,0,0,,
CHARAM,CHARAM,100720,468965686,205407813,False,0,0,0,,
CHARLEMONT,CHARLEMONT,104541,728238649,219263583,False,0,0,0,,
CHARLEROI,CHARLEROI,100721,468965182,205408891,False,0,0,0,,
CHARLTON,CHARLTON,100722,847360174,205407566,False,0,0,0,,
CHATSWORTH,CHATSWORTH,100724,798567188,205408089,False,0,0,0,,
CHELSEA,CHELSEA,100725,720822391,205410249,False,0,0,0,,
CHELSEA HEIGHTS,CHELSEA HEIGHTS,100726,761136276,205410220,False,0,0,0,,
CHELTENHAM,CHELTENHAM,100728,855804507,205409831,False,0,0,0,,
CHEPSTOWE,CHEPSTOWE,100729,468966293,205408577,False,0,0,0,,
CHEROKEE,CHEROKEE,100730,468966104,205409923,False,0,0,0,,
CHERRYPOOL,CHERRYPOOL,100731,840422621,205408513,False,0,0,0,,
CHESHUNT,CHESHUNT,100733,468965558,205407726,False,0,0,0,,
CHESHUNT SOUTH,CHESHUNT SOUTH,100734,468965688,205408616,False,0,0,0,,
CHESNEY VALE,CHESNEY VALE,100735,849561991,205408719,False,0,0,0,,
CHETWYND,CHETWYND,100737,812633152,205407524,False,0,0,0,,
CHEWTON,CHEWTON,100738,841274371,205409379,False,0,0,0,,
CHEWTON BUSHLANDS,CHEWTON BUSHLANDS,100739,841274373,205410331,False,0,0,0,,
CHILDERS,CHILDERS,100740,812374028,205409455,False,0,0,0,,
CHILLINGOLLAH,CHILLINGOLLAH,100741,538698277,205408879,False,0,0,0,,
CHILTERN,CHILTERN,100742,842441926,205407629,False,0,0,0,,
CHILTERN VALLEY,CHILTERN VALLEY,100743,842441928,205409446,False,0,0,0,,
CHINANGIN,CHINANGIN,100744,468964857,205408515,False,0,0,0,,
CHINKAPOOK,CHINKAPOOK,100745,468964800,205407617,False,0,0,0,,
CHINTIN,CHINTIN,100746,468966091,205409250,False,0,0,0,,
CHIRNSIDE PARK,CHIRNSIDE PARK,100747,866967387,205409445,False,0,0,0,,
CHIRRIP,CHIRRIP,100748,468965081,205408852,False,0,0,0,,
CHOCOLYN,CHOCOLYN,100749,810305654,205409536,False,0,0,0,,
CHRISTMAS HILLS,CHRISTMAS HILLS,100750,857596559,205408716,False,0,0,0,,
CHUM CREEK,CHUM CREEK,100751,820278082,205409419,False,0,0,0,,
CHURCHILL,CHURCHILL,100752,800701840,205409459,False,0,0,0,,
CHURCHILL ISLAND,CHURCHILL ISLAND,100753,804193124,205410380,False,0,0,0,,
CHUTE,CHUTE,100754,835229265,205408739,False,0,0,0,,
CLARENDON,CLARENDON,100755,802469081,205409683,False,0,0,0,,
CLARETOWN,CLARETOWN,100756,802469045,205409996,False,0,0,0,,
CLARINDA,CLARINDA,100757,756167905,205410172,False,0,0,0,,
CLARKEFIELD,CLARKEFIELD,100759,839445918,205408164,False,0,0,0,,
CLARKES HILL,CLARKES HILL,100760,831486765,205409762,False,0,0,0,,
CLAYTON,CLAYTON,100761,873205681,205409950,False,0,0,0,,
CLAYTON SOUTH,CLAYTON SOUTH,100762,857371272,205409928,False,0,0,0,,
CLEAR LAKE,CLEAR LAKE,100763,468965685,205407823,False,0,0,0,,
CLEMATIS,CLEMATIS,100765,820278157,205410306,False,0,0,0,,
CLIFTON CREEK,CLIFTON CREEK,100766,836975015,205408671,False,0,0,0,,
CLIFTON HILL,CLIFTON HILL,100767,857596579,205410318,False,0,0,0,,
CLIFTON SPRINGS,CLIFTON SPRINGS,100768,881593611,205410026,False,0,0,0,,
CLONBINANE,CLONBINANE,100769,857824969,205407535,False,0,0,0,,
CLOVER FLAT,CLOVER FLAT,100770,795436739,205409630,False,0,0,0,,
CLOVERLEA,CLOVERLEA,100772,808851407,205409569,False,0,0,0,,
CLUB TERRACE,CLUB TERRACE,100773,468966124,205407442,False,0,0,0,,
CLUNES,CLUNES,100774,831486706,205407762,False,0,0,0,,
CLYDE,CLYDE,100775,877524022,205408906,True,82,1,1,City of Casey,City of Casey Parking Restriction Zones
CLYDE NORTH,CLYDE NORTH,100776,763860806,205409219,True,190,1,1,City of Casey,City of Casey Parking Restriction Zones
CLYDEBANK,CLYDEBANK,100777,468967030,205408557,False,0,0,0,,
CLYDESDALE,CLYDESDALE,100778,841274388,205409691,False,0,0,0,,
COALVILLE,COALVILLE,100779,808851415,205409929,False,0,0,0,,
COBAINS,COBAINS,100780,832994348,205409079,False,0,0,0,,
COBAW,COBAW,100781,839445899,205409779,False,0,0,0,,
COBBANNAH,COBBANNAH,100782,666767827,205407616,False,0,0,0,,
COBBERAS,COBBERAS,100783,468965562,205407451,False,0,0,0,,
COBBLEBANK,COBBLEBANK,123254,791830799,425646095,False,0,0,0,,
COBDEN,COBDEN,100784,810305677,205408291,False,0,0,0,,
COBRAM,COBRAM,100785,838124764,205408217,False,0,0,0,,
COBRAM EAST,COBRAM EAST,100786,838124766,205408873,False,0,0,0,,
COBRICO,COBRICO,100787,810305671,205408918,False,0,0,0,,
COBUNGRA,COBUNGRA,100789,468965781,205407670,False,0,0,0,,
COBURG,COBURG,100791,876949263,205409989,False,0,0,0,,
COBURG NORTH,COBURG NORTH,100793,881269433,205410093,False,0,0,0,,
COCAMBA,COCAMBA,100794,468964794,205408612,False,0,0,0,,
COCHRANES CREEK,COCHRANES CREEK,100795,843399933,205408645,False,0,0,0,,
COCKATOO,COCKATOO,100796,820278146,205409246,False,0,0,0,,
COCOROC,COCOROC,100797,772162564,205408458,False,0,0,0,,
CODRINGTON,CODRINGTON,100798,798567235,205408489,False,0,0,0,,
COGHILLS CREEK,COGHILLS CREEK,100799,829328714,205409641,False,0,0,0,,
COHUNA,COHUNA,100800,842441910,205407725,False,0,0,0,,
COIMADAI,COIMADAI,100801,856969666,205408352,False,0,0,0,,
COKUM,COKUM,100802,557480671,205408641,False,0,0,0,,
COLAC,COLAC,100803,805745177,205408984,False,0,0,0,,
COLAC COLAC,COLAC COLAC,100804,864622885,205408348,False,0,0,0,,
COLAC EAST,COLAC EAST,100805,805745183,205410056,False,0,0,0,,
COLAC WEST,COLAC WEST,100806,805745184,205409988,False,0,0,0,,
COLBINABBIN,COLBINABBIN,100807,468965414,205407750,False,0,0,0,,
COLBROOK,COLBROOK,100808,802469048,205409551,False,0,0,0,,
COLDSTREAM,COLDSTREAM,100809,820278089,205408596,False,0,0,0,,
COLERAINE,COLERAINE,100810,795436735,205407686,False,0,0,0,,
COLIGNAN,COLIGNAN,100811,826549786,205408148,False,0,0,0,,
COLLINGWOOD,COLLINGWOOD,100812,777758967,205410341,False,0,0,0,,
COMBIENBAR,COMBIENBAR,100813,468966032,205407491,False,0,0,0,,
CONCONGELLA,CONCONGELLA,100814,840422611,205407773,False,0,0,0,,
CONDAH,CONDAH,100815,798567199,205407884,False,0,0,0,,
CONDAH SWAMP,CONDAH SWAMP,100816,798567205,205410148,False,0,0,0,,
CONGUPNA,CONGUPNA,100817,815858124,205408627,False,0,0,0,,
CONNEWARRE,CONNEWARRE,100819,796758811,205408269,False,0,0,0,,
CONNEWIRRICOO,CONNEWIRRICOO,100820,788052861,205408704,False,0,0,0,,
COOJAR,COOJAR,100821,788052875,205408141,False,0,0,0,,
COOLAROO,COOLAROO,100822,782291772,205410225,False,0,0,0,,
COOMA,COOMA,100823,815858155,205409405,False,0,0,0,,
COOMBOONA,COOMBOONA,100824,815858121,205408695,False,0,0,0,,
COOMOORA,COOMOORA,100825,831486719,205409914,False,0,0,0,,
COONGULLA,COONGULLA,100826,504160920,205409130,False,0,0,0,,
COONOOER BRIDGE,COONOOER BRIDGE,100827,847360183,205408385,False,0,0,0,,
COONOOER WEST,COONOOER WEST,100830,847360182,205408723,False,0,0,0,,
COOPERS CREEK,COOPERS CREEK,100831,808851359,205409857,False,0,0,0,,
COORIEMUNGLE,COORIEMUNGLE,100832,810305707,205407785,False,0,0,0,,
COPE COPE,COPE COPE,100834,468965308,205407797,False,0,0,0,,
CORA LYNN,CORA LYNN,100835,763860810,205409403,False,0,0,0,,
CORACK,CORACK,100836,468965077,205408293,False,0,0,0,,
CORACK EAST,CORACK EAST,100837,468965062,205408796,False,0,0,0,,
CORAGULAC,CORAGULAC,100838,805745172,205409823,False,0,0,0,,
CORAL BANK,CORAL BANK,100839,468965438,205409469,False,0,0,0,,
CORINDHAP,CORINDHAP,100840,792936279,205409114,False,0,0,0,,
CORINELLA,CORINELLA,100841,804193103,205409670,False,0,0,0,,
CORIO,CORIO,100842,728238609,205409505,False,0,0,0,,
CORNDALE,CORNDALE,100843,795436733,205407772,False,0,0,0,,
CORNELLA,CORNELLA,100844,468965482,205408140,False,0,0,0,,
CORNISHTOWN,CORNISHTOWN,100845,842441925,205408789,False,0,0,0,,
CORONET BAY,CORONET BAY,100846,876632723,205410089,False,0,0,0,,
COROP,COROP,100847,468965291,205407663,False,0,0,0,,
COROROOKE,COROROOKE,100848,805745179,205409573,False,0,0,0,,
CORRINGLE,CORRINGLE,100849,468966631,205409006,False,0,0,0,,
CORRYONG,CORRYONG,100850,849561987,205408389,False,0,0,0,,
CORUNNUN,CORUNNUN,100851,810305669,205409639,False,0,0,0,,
COSGROVE,COSGROVE,100852,815858134,205408735,False,0,0,0,,
COSGROVE SOUTH,COSGROVE SOUTH,100853,815858152,205408668,False,0,0,0,,
COSTERFIELD,COSTERFIELD,100854,824742305,205408795,False,0,0,0,,
COTSWOLD,COTSWOLD,100855,468965848,205408782,False,0,0,0,,
COTTLES BRIDGE,COTTLES BRIDGE,100856,698493579,205409563,False,0,0,0,,
COWA,COWA,100857,522214188,205408087,False,0,0,0,,
COWANGIE,COWANGIE,100858,826549802,205407454,False,0,0,0,,
COWES,COWES,100859,804193113,205409467,False,0,0,0,,
COWLEYS CREEK,COWLEYS CREEK,100860,810305703,205409679,False,0,0,0,,
COWWARR,COWWARR,100862,808851361,205408423,False,0,0,0,,
CRAIGIE,CRAIGIE,100863,468965840,205409819,False,0,0,0,,
CRAIGIEBURN,CRAIGIEBURN,100864,782291763,205409046,False,0,0,0,,
CRANBOURNE,CRANBOURNE,100865,752636317,205409735,True,486,1,1,City of Casey,City of Casey Parking Restriction Zones
CRANBOURNE EAST,CRANBOURNE EAST,100866,877524021,205409728,True,319,1,1,City of Casey,City of Casey Parking Restriction Zones
CRANBOURNE NORTH,CRANBOURNE NORTH,100867,752636312,205409839,True,247,1,1,City of Casey,City of Casey Parking Restriction Zones
CRANBOURNE SOUTH,CRANBOURNE SOUTH,100868,785173880,205409208,True,34,1,1,City of Casey,City of Casey Parking Restriction Zones
CRANBOURNE WEST,CRANBOURNE WEST,100869,785173877,205409778,True,131,1,1,City of Casey,City of Casey Parking Restriction Zones
CREEK JUNCTION,CREEK JUNCTION,100872,840422594,205407819,False,0,0,0,,
CREEK VIEW,CREEK VIEW,121980,497180806,422095224,False,0,0,0,,
CREIGHTONS CREEK,CREIGHTONS CREEK,100873,840422596,205408155,False,0,0,0,,
CREMORNE,CREMORNE,100874,777758972,205410376,False,0,0,0,,
CRESSY,CRESSY,100875,810305642,205407915,False,0,0,0,,
CRESWICK,CRESWICK,100879,831486740,205408708,False,0,0,0,,
CRESWICK NORTH,CRESWICK NORTH,100880,831486725,205409788,False,0,0,0,,
CRIB POINT,CRIB POINT,100881,776340604,205410008,False,0,0,0,,
CROOKAYAN,CROOKAYAN,100882,540660546,205408069,False,0,0,0,,
CROOKED RIVER,CROOKED RIVER,100883,468966051,205407636,False,0,0,0,,
CROSS ROADS,CROSS ROADS,100884,835229280,205408806,False,0,0,0,,
CROSSLEY,CROSSLEY,100885,798567250,205409629,False,0,0,0,,
CROSSOVER,CROSSOVER,100886,808851368,205409634,False,0,0,0,,
CROWLANDS,CROWLANDS,100889,540660542,205407943,False,0,0,0,,
CROXTON EAST,CROXTON EAST,100890,788052918,205408304,False,0,0,0,,
CROYDON,CROYDON,100891,873205677,205409710,False,0,0,0,,
CROYDON HILLS,CROYDON HILLS,100892,741979881,205410270,False,0,0,0,,
CROYDON NORTH,CROYDON NORTH,100893,820278108,205410153,False,0,0,0,,
CROYDON SOUTH,CROYDON SOUTH,100894,741979888,205410255,False,0,0,0,,
CRYMELON,CRYMELON,100896,468965064,205407840,False,0,0,0,,
CUDGEE,CUDGEE,100897,798567258,205409443,False,0,0,0,,
CUDGEWA,CUDGEWA,100898,468965020,205407573,False,0,0,0,,
CULGOA,CULGOA,100899,550625605,205407718,False,0,0,0,,
CULLA,CULLA,100900,812633151,205408403,False,0,0,0,,
CULLEN,CULLEN,100901,842441913,205409255,False,0,0,0,,
CULLULLERAINE,CULLULLERAINE,100902,826549766,205407724,False,0,0,0,,
CUNDARE,CUNDARE,100903,805745161,205409625,False,0,0,0,,
CUNDARE NORTH,CUNDARE NORTH,100905,810305649,205408536,False,0,0,0,,
CURDIES RIVER,CURDIES RIVER,100906,810305699,205409957,False,0,0,0,,
